timestamp,region,service_type,usage_units,provisioned_capacity_allocated,cost_usd,availability_pct,is_holiday,hour,day_of_week,day_of_month,month,quarter,is_weekend,usage_lag_1,usage_lag_7,usage_rolling_mean_3,usage_rolling_mean_7,usage_spike
2023-08-27,southeastasia,storage,11315.0,14446.0,5657.5,99.86,0.0,0,6,27,8,3,1,10450.0,20720.0,12759.333333333334,13738.0,0.7606638520337266
2023-08-27,southeastasia,storage,5284.0,6644.0,2642.0,99.75,0.0,0,6,27,8,3,1,11315.0,4919.0,9016.333333333334,13790.142857142857,0.8205136173276606
2023-08-27,southeastasia,storage,12634.0,14816.0,6317.0,99.99,0.0,0,6,27,8,3,1,5284.0,8792.0,9744.333333333334,14339.0,0.36850547455411775
2023-08-27,westus,compute,25603.0,32484.0,38404.5,99.55,0.0,0,6,27,8,3,1,9083.0,25973.0,16403.666666666668,15759.0,0.576369058913867
2023-08-27,westus,storage,9093.0,10911.0,4546.5,99.84,0.0,0,6,27,8,3,1,8604.0,26020.0,13591.666666666666,13685.857142857143,0.6286781974676595
2023-08-27,westus,storage,20945.0,25927.0,10472.5,99.77,0.0,0,6,27,8,3,1,9093.0,15720.0,12880.666666666666,14432.285714285714,0.6300457307583165
2023-08-28,centralindia,compute,13137.0,16352.0,19705.5,99.86,0.0,0,0,28,8,3,0,15414.0,10307.0,15037.333333333334,14377.857142857143,1.0720651795170704
2023-08-28,centralindia,storage,14309.0,16707.0,7154.5,99.71,0.0,0,0,28,8,3,0,11123.0,10209.0,17590.666666666668,16377.42857142857,0.6791664485550307
2023-08-28,eastus,compute,12897.0,15071.0,19345.5,99.53,0.0,0,0,28,8,3,0,24668.0,24411.0,17936.333333333332,19616.14285714286,1.2575357030375656
2023-08-28,eastus,compute,21299.0,25611.0,31948.5,99.7,0.0,0,0,28,8,3,0,12897.0,17188.0,19621.333333333332,20203.428571428572,0.6383569973662991
2023-08-28,northeurope,compute,16631.0,19992.0,24946.5,99.78,0.0,0,0,28,8,3,0,8412.0,20193.0,13419.333333333334,10634.714285714286,0.7909944520567822
2023-08-28,northeurope,storage,18934.0,23636.0,9467.0,99.94,0.0,0,0,28,8,3,0,10442.0,8590.0,12750.666666666666,16373.285714285714,0.6377461544112428
2023-08-28,northeurope,storage,20846.0,24810.0,10423.0,99.97,0.0,0,0,28,8,3,0,18934.0,20828.0,16740.666666666668,16375.857142857143,1.156214287513033
2023-08-28,westus,compute,27109.0,32384.0,40663.5,99.6,0.0,0,0,28,8,3,0,25603.0,26150.0,20598.333333333332,15896.0,1.6106567688971656
2023-08-28,westus,storage,22451.0,29142.0,11225.5,99.56,0.0,0,0,28,8,3,0,20945.0,12106.0,17496.333333333332,15910.142857142857,1.3164558097779926
2023-08-28,westus,storage,23390.0,29646.0,11695.0,99.78,0.0,0,0,28,8,3,0,22451.0,17798.0,22262.0,16709.0,1.3436471361934499
2023-08-28,westus,storage,16138.0,20018.0,8069.0,99.87,0.0,0,0,28,8,3,0,23390.0,9402.0,20659.666666666668,17671.285714285714,1.3236161973074534
2023-08-29,centralindia,compute,19702.0,24994.0,29553.0,99.75,0.0,0,1,29,8,3,0,13137.0,13169.0,16084.333333333334,15311.142857142857,0.8580025750993112
2023-08-29,centralindia,storage,4497.0,5793.0,2248.5,99.92,0.0,0,1,29,8,3,0,14309.0,14321.0,9976.333333333334,14974.0,0.9555896887300929
2023-08-29,centralindia,storage,19746.0,23559.0,9873.0,99.82,0.0,0,1,29,8,3,0,4497.0,9655.0,12850.666666666666,16415.571428571428,0.2739472103845858
2023-08-29,northeurope,compute,23976.0,28186.0,35964.0,99.75,0.0,0,1,29,8,3,0,16631.0,5878.0,16339.666666666666,13220.142857142857,1.2580045600457523
2023-08-29,northeurope,compute,11426.0,13662.0,17139.0,99.77,0.0,0,1,29,8,3,0,23976.0,11991.0,17344.333333333332,13139.42857142857,1.8247368877449208
2023-08-29,southeastasia,compute,5232.0,6585.0,7848.0,99.62,0.0,0,1,29,8,3,0,25931.0,21119.0,17953.333333333332,19736.0,1.3138933927181853
2023-08-29,southeastasia,compute,10915.0,13394.0,16372.5,99.61,0.0,0,1,29,8,3,0,5232.0,8678.0,14026.0,20055.571428571428,0.2608751397771469
2023-08-29,westus,compute,21316.0,24784.0,31974.0,99.51,0.0,0,1,29,8,3,0,27109.0,14121.0,24676.0,16923.85714285714,1.601821604233983
2023-08-30,centralindia,compute,28582.0,34439.0,42873.0,99.53,0.0,0,2,30,8,3,0,19702.0,9302.0,20473.666666666668,18065.428571428572,1.0905913425197762
2023-08-30,eastus,compute,5298.0,6446.0,7947.0,99.6,0.0,0,2,30,8,3,0,21299.0,10108.0,13164.666666666666,19516.285714285714,1.0913449572690983
2023-08-30,northeurope,compute,24812.0,29755.0,37218.0,99.67,0.0,0,2,30,8,3,0,11426.0,10238.0,20071.333333333332,15221.42857142857,0.7506522758774795
2023-08-30,northeurope,compute,15405.0,19649.0,23107.5,99.54,0.0,0,2,30,8,3,0,24812.0,6078.0,17214.333333333332,16553.85714285714,1.4988651759150475
2023-08-30,northeurope,storage,16839.0,21265.0,8419.5,99.57,0.0,0,2,30,8,3,0,20846.0,23722.0,18873.0,15392.57142857143,1.3542896386988155
2023-08-30,northeurope,storage,23318.0,28538.0,11659.0,99.89,0.0,0,2,30,8,3,0,16839.0,9964.0,20334.333333333332,17300.285714285714,0.9733365261778224
2023-08-30,southeastasia,compute,14781.0,17302.0,22171.5,99.76,0.0,0,2,30,8,3,0,10915.0,27844.0,10309.333333333334,18189.428571428572,0.6000738262083115
2023-08-30,southeastasia,compute,25995.0,32190.0,38992.5,99.56,0.0,0,2,30,8,3,0,14781.0,22248.0,17230.333333333332,18724.714285714286,0.7893845413965829
2023-08-30,southeastasia,compute,8359.0,9744.0,12538.5,99.95,0.0,0,2,30,8,3,0,25995.0,25522.0,16378.333333333334,16272.857142857143,1.597445351495197
2023-08-30,westus,compute,29350.0,36883.0,44025.0,99.57,0.0,0,2,30,8,3,0,21316.0,11814.0,25925.0,19429.0,1.0971228575275556
2023-08-30,westus,compute,27785.0,35405.0,41677.5,99.75,0.0,0,2,30,8,3,0,29350.0,9017.0,26150.333333333332,22110.14285714286,1.3274450639377393
2023-08-30,westus,storage,10306.0,12669.0,5153.0,99.95,0.0,0,2,30,8,3,0,16138.0,23078.0,16611.333333333332,15846.714285714286,1.0183814580117674
2023-08-31,centralindia,compute,16721.0,19288.0,25081.5,99.88,0.0,0,3,31,8,3,0,28582.0,6712.0,21668.333333333332,19495.285714285714,1.466098030950613
2023-08-31,centralindia,compute,23983.0,29390.0,35974.5,99.5,0.0,0,3,31,8,3,0,16721.0,26350.0,23095.333333333332,19157.14285714286,0.872833706143849
2023-08-31,centralindia,compute,24697.0,31077.0,37045.5,99.95,0.0,0,3,31,8,3,0,23983.0,16561.0,21800.333333333332,20319.428571428572,1.1802989397321206
2023-08-31,centralindia,compute,13820.0,16489.0,20730.0,99.74,0.0,0,3,31,8,3,0,24697.0,15414.0,20833.333333333332,20091.714285714286,1.2292131795011128
2023-08-31,eastus,storage,8317.0,10302.0,4158.5,99.65,0.0,0,3,31,8,3,0,19344.0,5843.0,16470.333333333332,16441.571428571428,1.1765298762871492
2023-08-31,northeurope,compute,11395.0,14578.0,17092.5,99.82,0.0,0,3,31,8,3,0,15405.0,15215.0,17204.0,16008.142857142857,0.9623227463992766
2023-08-31,northeurope,storage,11840.0,14174.0,5920.0,99.63,0.0,0,3,31,8,3,0,23318.0,21847.0,17332.333333333332,15870.714285714286,1.469247040728343
2023-08-31,southeastasia,compute,25686.0,32345.0,38529.0,99.7,0.0,0,3,31,8,3,0,8359.0,22697.0,20013.333333333332,16699.85714285714,0.500543203932422
2023-08-31,southeastasia,storage,27161.0,34780.0,13580.5,99.53,0.0,0,3,31,8,3,0,12634.0,16270.0,15026.333333333334,15894.857142857143,0.794848288704667
2023-08-31,westus,compute,21633.0,26591.0,32449.5,99.52,0.0,0,3,31,8,3,0,27785.0,14525.0,26256.0,23125.571428571428,1.2014838242859767
2023-09-01,centralindia,storage,5024.0,6477.0,2512.0,99.68,0.0,0,4,1,9,3,0,19746.0,17204.0,9755.666666666666,14675.57142857143,1.3455012702409395
2023-09-01,centralindia,storage,15913.0,20512.0,7956.5,99.55,0.0,0,4,1,9,3,0,5024.0,20690.0,13561.0,13993.142857142857,0.3590329957273641
2023-09-01,centralindia,storage,24044.0,29348.0,12022.0,99.85,0.0,0,4,1,9,3,0,15913.0,27340.0,14993.666666666666,13522.285714285714,1.1767980898385988
2023-09-01,centralindia,storage,7830.0,9296.0,3915.0,99.82,0.0,0,4,1,9,3,0,24044.0,11123.0,15929.0,13051.857142857143,1.842189945460467
2023-09-01,southeastasia,compute,18376.0,23850.0,27564.0,99.65,0.0,0,4,1,9,3,0,25686.0,25931.0,17473.666666666668,15620.57142857143,1.6443700613521492
2023-09-01,southeastasia,storage,4814.0,5961.0,2407.0,99.85,0.0,0,4,1,9,3,0,27161.0,27907.0,14869.666666666666,12595.857142857143,2.1563439224337433
2023-09-02,eastus,compute,7698.0,9103.0,11547.0,99.59,0.0,0,5,2,9,3,1,5298.0,26271.0,11431.666666666666,16863.0,0.31417897169458703
2023-09-02,eastus,storage,13959.0,16842.0,6979.5,99.58,0.0,0,5,2,9,3,1,8317.0,19482.0,13873.333333333334,15652.57142857143,0.5313503942417543
2023-09-02,eastus,storage,7343.0,9441.0,3671.5,99.71,0.0,0,5,2,9,3,1,13959.0,24341.0,9873.0,13224.285714285714,1.0555579560614787
2023-09-02,northeurope,compute,27558.0,35602.0,41337.0,99.98,0.0,0,5,2,9,3,1,11395.0,8412.0,18119.333333333332,18743.285714285714,0.6079510376724948
2023-09-02,northeurope,compute,23612.0,27331.0,35418.0,99.64,0.0,0,5,2,9,3,1,27558.0,16631.0,20855.0,19740.571428571428,1.3960082208521098
2023-09-02,northeurope,storage,27932.0,32737.0,13966.0,99.75,0.0,0,5,2,9,3,1,11840.0,8876.0,21030.0,18593.0,0.6367987952112731
2023-09-02,southeastasia,compute,13377.0,16988.0,20065.5,99.53,0.0,0,5,2,9,3,1,18376.0,5232.0,19146.333333333332,16784.14285714286,1.0948429213997573
2023-09-02,southeastasia,storage,23462.0,29113.0,11731.0,99.88,0.0,0,5,2,9,3,1,4814.0,16513.0,18479.0,13588.57142857143,0.3542682926568558
2023-09-02,westus,compute,25926.0,31104.0,38889.0,99.93,0.0,0,5,2,9,3,1,21633.0,9083.0,25114.666666666668,25531.714285714286,0.8472991573173358
2023-09-02,westus,compute,28807.0,34403.0,43210.5,99.63,0.0,0,5,2,9,3,1,25926.0,25603.0,25455.333333333332,25989.428571428572,0.9975594472093987
2023-09-03,centralindia,compute,5576.0,7219.0,8364.0,99.52,0.0,0,6,3,9,3,1,13820.0,13137.0,14697.666666666666,19011.571428571428,0.7269257068620729
2023-09-03,centralindia,compute,28146.0,32875.0,42219.0,99.68,0.0,0,6,3,9,3,1,5576.0,19702.0,15847.333333333334,20217.85714285714,0.27579579578215463
2023-09-03,northeurope,compute,24283.0,31081.0,36424.5,99.75,0.0,0,6,3,9,3,1,23612.0,23976.0,25151.0,19784.428571428572,1.1934638351347433
2023-09-03,northeurope,compute,17312.0,22397.0,25968.0,99.6,0.0,0,6,3,9,3,1,24283.0,11426.0,21735.666666666668,20625.285714285714,1.1773412662110905
2023-09-03,northeurope,storage,4616.0,5399.0,2308.0,99.89,0.0,0,6,3,9,3,1,27932.0,10442.0,14796.0,17760.714285714286,1.5726844961913629
2023-09-03,southeastasia,compute,13860.0,16510.0,20790.0,99.76,0.0,0,6,3,9,3,1,13377.0,10915.0,15204.333333333334,17204.85714285714,0.777512994624088
2023-09-03,southeastasia,storage,5086.0,6135.0,2543.0,99.64,0.0,0,6,3,9,3,1,23462.0,10450.0,11120.666666666666,12822.285714285714,1.8297829670126957
2023-09-03,westus,storage,7915.0,9398.0,3957.5,99.92,0.0,0,6,3,9,3,1,10306.0,8604.0,11453.0,15748.285714285714,0.6544204357428387
2023-09-04,eastus,compute,28770.0,34636.0,43155.0,99.56,0.0,0,0,4,9,3,0,7698.0,29937.0,13922.0,16696.285714285714,0.46106062936814496
2023-09-04,eastus,storage,11057.0,13817.0,5528.5,99.89,0.0,0,0,4,9,3,0,7343.0,17536.0,10786.333333333334,12298.714285714286,0.5970542797251817
2023-09-04,northeurope,compute,20221.0,25956.0,30331.5,99.69,0.0,0,0,4,9,3,0,17312.0,24812.0,20605.333333333332,19969.428571428572,0.8669251569823266
2023-09-04,northeurope,storage,8140.0,10159.0,4070.0,99.98,0.0,0,0,4,9,3,0,4616.0,18934.0,13562.666666666666,16218.714285714286,0.2846094899015047
2023-09-04,southeastasia,storage,26438.0,31131.0,13219.0,99.87,0.0,0,0,4,9,3,0,5086.0,11315.0,18328.666666666668,14982.714285714286,0.3394578514061327
2023-09-04,westus,compute,26524.0,34126.0,39786.0,99.81,0.0,0,0,4,9,3,0,28807.0,27109.0,27085.666666666668,25905.85714285714,1.1119879122328435
2023-09-04,westus,compute,7346.0,8937.0,11019.0,99.97,0.0,0,0,4,9,3,0,26524.0,21316.0,20892.333333333332,23910.14285714286,1.1093200135760362
2023-09-04,westus,storage,15627.0,19027.0,7813.5,99.53,0.0,0,0,4,9,3,0,7915.0,9093.0,11282.666666666666,16681.714285714286,0.4744716198804396
2023-09-04,westus,storage,9458.0,12184.0,4729.0,99.84,0.0,0,0,4,9,3,0,15627.0,20945.0,11000.0,15040.714285714286,1.0389799115992508
2023-09-04,westus,storage,14615.0,17242.0,7307.5,99.6,0.0,0,0,4,9,3,0,9458.0,22451.0,13233.333333333334,13921.285714285714,0.6793912712828686
2023-09-05,centralindia,compute,15169.0,18046.0,22753.5,99.88,0.0,0,1,5,9,3,0,28146.0,28582.0,16297.0,18301.714285714286,1.5378887222838982
2023-09-05,centralindia,storage,6414.0,8319.0,3207.0,99.97,0.0,0,1,5,9,3,0,7830.0,14309.0,12762.666666666666,11924.0,0.6566588392605955
2023-09-05,centralindia,storage,22090.0,27121.0,11045.0,99.63,0.0,0,1,5,9,3,0,6414.0,4497.0,12111.333333333334,14437.285714285714,0.4442663341634274
2023-09-05,northeurope,compute,6745.0,8372.0,10117.5,99.86,0.0,0,1,5,9,3,0,20221.0,15405.0,14759.333333333334,18732.285714285714,1.0794731784119374
2023-09-05,northeurope,storage,8595.0,10191.0,4297.5,99.89,0.0,0,1,5,9,3,0,8140.0,20846.0,7117.0,14468.57142857143,0.562598736138051
2023-09-05,northeurope,storage,18422.0,22302.0,9211.0,99.57,0.0,0,1,5,9,3,0,8595.0,16839.0,11719.0,14694.714285714286,0.5849041929158751
2023-09-05,southeastasia,compute,13985.0,16923.0,20977.5,99.67,0.0,0,1,5,9,3,0,13860.0,14781.0,13740.666666666666,17091.14285714286,0.8109463547896435
2023-09-05,westus,compute,24515.0,28645.0,36772.5,99.6,0.0,0,1,5,9,3,0,7346.0,29350.0,19461.666666666668,23219.428571428572,0.31637298812438713
2023-09-05,westus,storage,24339.0,30541.0,12169.5,99.73,0.0,0,1,5,9,3,0,14615.0,23390.0,16137.333333333334,14056.857142857143,1.039706091513263
2023-09-06,centralindia,storage,17550.0,22806.0,8775.0,99.78,0.0,0,2,6,9,3,0,22090.0,19746.0,15351.333333333334,14123.57142857143,1.5640519899767524
2023-09-06,centralindia,storage,13905.0,17258.0,6952.5,99.5,0.0,0,2,6,9,3,0,17550.0,5024.0,17848.333333333332,15392.285714285714,1.140181537987663
2023-09-06,northeurope,storage,11302.0,14456.0,5651.0,99.85,0.0,0,2,6,9,3,0,18422.0,23318.0,12773.0,12978.142857142857,1.4194634934567323
2023-09-06,northeurope,storage,25918.0,30858.0,12959.0,99.57,0.0,0,2,6,9,3,0,11302.0,11840.0,18547.333333333332,14989.285714285714,0.7540052417891062
2023-09-06,southeastasia,storage,8223.0,9818.0,4111.5,99.82,0.0,0,2,6,9,3,0,26438.0,5284.0,13249.0,15402.57142857143,1.7164666381122329
2023-09-06,southeastasia,storage,18900.0,22735.0,9450.0,99.76,0.0,0,2,6,9,3,0,8223.0,12634.0,17853.666666666668,16297.714285714286,0.5045492794473209
2023-09-07,eastus,compute,21966.0,28405.0,32949.0,99.51,0.0,0,3,7,9,3,0,28770.0,16244.0,19478.0,17513.714285714286,1.6427126495848234
2023-09-07,eastus,compute,27223.0,32272.0,40834.5,99.6,0.0,0,3,7,9,3,0,21966.0,24668.0,25986.333333333332,17878.714285714286,1.2286118368323042
2023-09-07,eastus,storage,18186.0,21128.0,9093.0,99.51,0.0,0,3,7,9,3,0,11057.0,4321.0,12195.333333333334,14279.42857142857,0.7743307054561976
2023-09-07,eastus,storage,19435.0,23459.0,9717.5,99.78,0.0,0,3,7,9,3,0,18186.0,21750.0,16226.0,13948.714285714286,1.3037760775788199
2023-09-07,northeurope,compute,10961.0,13902.0,16441.5,99.73,0.0,0,3,7,9,3,0,6745.0,11395.0,12642.333333333334,18670.285714285714,0.3612692436987047
2023-09-07,northeurope,storage,20466.0,24084.0,10233.0,99.95,0.0,0,3,7,9,3,0,25918.0,27932.0,19228.666666666668,13922.714285714286,1.861562297858269
2023-09-07,southeastasia,storage,22833.0,28897.0,11416.5,99.72,0.0,0,3,7,9,3,0,18900.0,27161.0,16652.0,15679.42857142857,1.2054010713907413
2023-09-07,southeastasia,storage,12216.0,14320.0,6108.0,99.63,0.0,0,3,7,9,3,0,22833.0,4814.0,17983.0,16736.85714285714,1.3642346232476688
2023-09-07,westus,compute,22926.0,26811.0,34389.0,99.74,0.0,0,3,7,9,3,0,24515.0,27785.0,18262.333333333332,22525.285714285714,1.088332477104344
2023-09-07,westus,compute,8659.0,10419.0,12988.5,99.81,0.0,0,3,7,9,3,0,22926.0,21633.0,18700.0,20671.85714285714,1.1090440418805187
2023-09-07,westus,storage,10052.0,11578.0,5026.0,99.86,0.0,0,3,7,9,3,0,24339.0,16138.0,16335.333333333334,13187.42857142857,1.8456213708627336
2023-09-08,centralindia,compute,23166.0,29557.0,34749.0,99.52,0.0,0,4,8,9,3,0,15169.0,16721.0,22160.333333333332,19222.428571428572,0.7891302570247262
2023-09-08,centralindia,compute,25266.0,31021.0,37899.0,99.86,0.0,0,4,8,9,3,0,23166.0,23983.0,21200.333333333332,19405.714285714286,1.193772084744137
2023-09-08,centralindia,compute,29725.0,34401.0,44587.5,99.69,0.0,0,4,8,9,3,0,25266.0,24697.0,26052.333333333332,20124.0,1.255515801965041
2023-09-08,centralindia,storage,17023.0,21941.0,8511.5,99.56,0.0,0,4,8,9,3,0,13905.0,15913.0,16159.333333333334,15550.857142857143,0.894162930786919
2023-09-08,centralindia,storage,9713.0,11356.0,4856.5,99.89,0.0,0,4,8,9,3,0,17023.0,24044.0,13547.0,13503.57142857143,1.2606294630116432
2023-09-08,centralindia,storage,5758.0,6653.0,2879.0,99.6,0.0,0,4,8,9,3,0,9713.0,7830.0,10831.333333333334,13207.57142857143,0.735411506331348
2023-09-08,eastus,compute,8733.0,10540.0,13099.5,99.5,0.0,0,4,8,9,3,0,27223.0,12897.0,19307.333333333332,17283.85714285714,1.5750535180554492
2023-09-08,eastus,storage,25541.0,30160.0,12770.5,99.88,0.0,0,4,8,9,3,0,19435.0,19344.0,21054.0,14834.0,1.310165835155038
2023-09-08,southeastasia,compute,10768.0,12866.0,16152.0,99.6,0.0,0,4,8,9,3,0,13985.0,25995.0,12871.0,14915.857142857143,0.9375927823068149
2023-09-08,westus,compute,19484.0,24276.0,29226.0,99.95,0.0,0,4,8,9,3,0,8659.0,25926.0,17023.0,19751.571428571428,0.4383954983468312
2023-09-08,westus,compute,13166.0,16793.0,19749.0,99.79,0.0,0,4,8,9,3,0,19484.0,28807.0,13769.666666666666,17517.14285714286,1.1122818462910946
2023-09-09,centralindia,compute,15846.0,18976.0,23769.0,99.9,0.0,0,5,9,9,3,1,29725.0,13820.0,23612.333333333332,20413.428571428572,1.45614931340579
2023-09-09,centralindia,compute,29016.0,34220.0,43524.0,99.7,0.0,0,5,9,9,3,1,15846.0,5576.0,24862.333333333332,23762.0,0.6668630586370312
2023-09-09,northeurope,compute,7519.0,9442.0,11278.5,99.83,0.0,0,5,9,9,3,1,10961.0,27558.0,8408.333333333334,15807.57142857143,0.6934018959734141
2023-09-09,northeurope,storage,25310.0,30235.0,12655.0,99.64,0.0,0,5,9,9,3,1,20466.0,4616.0,23898.0,16879.0,1.2125125895365536
2023-09-09,northeurope,storage,22444.0,26344.0,11222.0,99.6,0.0,0,5,9,9,3,1,25310.0,8140.0,22740.0,18922.428571428572,1.3375661534734822
2023-09-09,westus,storage,19114.0,23815.0,9557.0,99.83,0.0,0,5,9,9,3,1,10052.0,10306.0,17835.0,14445.714285714286,0.6958465189391719
2023-09-09,westus,storage,22356.0,25817.0,11178.0,99.92,0.0,0,5,9,9,3,1,19114.0,7915.0,17174.0,16508.714285714286,1.1578127568288203
2023-09-10,centralindia,storage,16327.0,19600.0,8163.5,99.86,0.0,0,6,10,9,3,1,5758.0,6414.0,10599.333333333334,14623.714285714286,0.39374401654107605
2023-09-10,eastus,compute,6560.0,7998.0,9840.0,99.64,0.0,0,6,10,9,3,1,8733.0,21299.0,14172.0,15178.285714285714,0.575361418529972
2023-09-10,eastus,compute,8904.0,11077.0,13356.0,99.54,0.0,0,6,10,9,3,1,6560.0,5298.0,8065.666666666667,15693.42857142857,0.4180093578483618
2023-09-10,eastus,compute,20701.0,26483.0,31051.5,99.54,0.0,0,6,10,9,3,1,8904.0,7698.0,12055.0,17551.0,0.507321520112397
2023-09-10,northeurope,storage,22503.0,28577.0,11251.5,99.62,0.0,0,6,10,9,3,1,22444.0,8595.0,23419.0,20909.285714285714,1.073398694991878
2023-09-10,southeastasia,storage,5991.0,7307.0,2995.5,99.77,0.0,0,6,10,9,3,1,12216.0,23462.0,13680.0,14241.0,0.8578049293688782
2023-09-10,westus,compute,13056.0,15282.0,19584.0,99.79,0.0,0,6,10,9,3,1,13166.0,26524.0,15235.333333333334,15593.142857142857,0.8443454997992669
2023-09-10,westus,compute,16637.0,19842.0,24955.5,99.75,0.0,0,6,10,9,3,1,13056.0,7346.0,14286.333333333334,16920.428571428572,0.7716116612598356
2023-09-10,westus,compute,26205.0,31242.0,39307.5,99.79,0.0,0,6,10,9,3,1,16637.0,24515.0,18632.666666666668,17161.85714285714,0.9694172291811083
2023-09-10,westus,compute,21432.0,26685.0,32148.0,99.95,0.0,0,6,10,9,3,1,26205.0,22926.0,21424.666666666668,16948.428571428572,1.5461610430733306
2023-09-10,westus,storage,24452.0,29782.0,12226.0,99.84,0.0,0,6,10,9,3,1,22356.0,15627.0,21974.0,17769.428571428572,1.2581158650587139
2023-09-10,westus,storage,4844.0,6083.0,2422.0,99.99,0.0,0,6,10,9,3,1,24452.0,9458.0,17217.333333333332,17110.285714285714,1.429081922235551
2023-09-10,westus,storage,15286.0,17741.0,7643.0,99.53,0.0,0,6,10,9,3,1,4844.0,14615.0,14860.666666666666,17206.14285714286,0.28152736147413554
2023-09-11,centralindia,compute,27471.0,32393.0,41206.5,99.98,0.0,0,0,11,9,3,0,29016.0,28146.0,24111.0,23665.571428571428,1.226084909310194
2023-09-11,centralindia,storage,8206.0,10371.0,4103.0,99.89,0.0,0,0,11,9,3,0,16327.0,22090.0,10097.0,12640.285714285714,1.2916638411310588
2023-09-11,centralindia,storage,16093.0,18809.0,8046.5,99.79,0.0,0,0,11,9,3,0,8206.0,17550.0,13542.0,12432.142857142857,0.6600632001767257
2023-09-11,centralindia,storage,19763.0,24197.0,9881.5,99.51,0.0,0,0,11,9,3,0,16093.0,13905.0,14687.333333333334,13269.0,1.212826889651607
2023-09-11,eastus,compute,12877.0,16430.0,19315.5,99.85,0.0,0,0,11,9,3,0,20701.0,28770.0,14160.666666666666,15280.57142857143,1.354726823889504
2023-09-11,eastus,storage,5358.0,6890.0,2679.0,99.57,0.0,0,0,11,9,3,0,25541.0,8317.0,16778.0,14411.285714285714,1.7722915570891262
2023-09-11,eastus,storage,26168.0,32122.0,13084.0,99.64,0.0,0,0,11,9,3,0,5358.0,13959.0,19022.333333333332,16155.42857142857,0.3316532257859227
2023-09-11,northeurope,compute,28465.0,33584.0,42697.5,99.53,0.0,0,0,11,9,3,0,7519.0,23612.0,15648.333333333334,16500.85714285714,0.45567329832918024
2023-09-11,southeastasia,storage,18015.0,23184.0,9007.5,99.95,0.0,0,0,11,9,3,0,5991.0,5086.0,12074.0,16088.0,0.3723893585049484
2023-09-11,southeastasia,storage,12957.0,16454.0,6478.5,99.85,0.0,0,0,11,9,3,0,18015.0,26438.0,12321.0,14162.142857142857,1.2720532606152783
2023-09-11,westus,storage,24971.0,29430.0,12485.5,99.95,0.0,0,0,11,9,3,0,15286.0,24339.0,15033.666666666666,17296.428571428572,0.8837662605311883
2023-09-12,centralindia,compute,22600.0,27698.0,33900.0,99.52,0.0,0,1,12,9,3,0,27471.0,15169.0,26362.333333333332,24727.14285714286,1.1109653936808783
2023-09-12,centralindia,compute,19373.0,24037.0,29059.5,99.58,0.0,0,1,12,9,3,0,22600.0,23166.0,23148.0,24185.285714285714,0.9344524710624454
2023-09-12,centralindia,storage,19427.0,22698.0,9713.5,99.51,0.0,0,1,12,9,3,0,19763.0,17023.0,18427.666666666668,13612.42857142857,1.45183498262971
2023-09-12,eastus,storage,12995.0,15208.0,6497.5,99.92,0.0,0,1,12,9,3,0,26168.0,7343.0,14840.333333333334,16962.85714285714,1.5426646453528834
2023-09-12,eastus,storage,12832.0,15997.0,6416.0,99.99,0.0,0,1,12,9,3,0,12995.0,11057.0,17331.666666666668,17216.428571428572,0.7548023067229505
2023-09-12,eastus,storage,5436.0,6517.0,2718.0,99.56,0.0,0,1,12,9,3,0,12832.0,18186.0,10421.0,15395.0,0.8335173757172122
2023-09-12,northeurope,compute,24616.0,29722.0,36924.0,99.67,0.0,0,1,12,9,3,0,28465.0,24283.0,20200.0,16548.428571428572,1.7201029013368492
2023-09-12,northeurope,storage,8085.0,10324.0,4042.5,99.75,0.0,0,1,12,9,3,0,22503.0,18422.0,17677.333333333332,19432.571428571428,1.158004234362734
2023-09-12,southeastasia,storage,13915.0,16350.0,6957.5,99.71,0.0,0,1,12,9,3,0,12957.0,8223.0,14962.333333333334,14975.285714285714,0.8652255620588534
2023-09-12,southeastasia,storage,9256.0,11404.0,4628.0,99.57,0.0,0,1,12,9,3,0,13915.0,18900.0,12042.666666666666,13597.57142857143,1.023344504720765
2023-09-12,westus,compute,5993.0,7495.0,8989.5,99.91,0.0,0,1,12,9,3,0,21432.0,8659.0,17876.666666666668,16567.571428571428,1.293611443964929
2023-09-12,westus,storage,21730.0,26429.0,10865.0,99.74,0.0,0,1,12,9,3,0,24971.0,10052.0,20662.333333333332,18964.714285714286,1.3167084735620516
2023-09-12,westus,storage,4575.0,5417.0,2287.5,99.97,0.0,0,1,12,9,3,0,21730.0,19114.0,17092.0,16887.714285714286,1.286734227680248
2023-09-12,westus,storage,11232.0,14123.0,5616.0,99.94,0.0,0,1,12,9,3,0,4575.0,22356.0,12512.333333333334,15298.57142857143,0.2990475300953092
2023-09-12,westus,storage,12324.0,14298.0,6162.0,99.99,0.0,0,1,12,9,3,0,11232.0,24452.0,9377.0,13566.0,0.8279522334639575
2023-09-13,centralindia,storage,23209.0,29143.0,11604.5,99.64,0.0,0,2,13,9,3,0,19427.0,9713.0,20799.666666666668,15540.42857142857,1.250094224200926
2023-09-13,centralindia,storage,19122.0,22278.0,9561.0,99.8,0.0,0,2,13,9,3,0,23209.0,5758.0,20586.0,17449.571428571428,1.330061319481359
2023-09-13,eastus,compute,6075.0,7097.0,9112.5,99.7,0.0,0,2,13,9,3,0,12877.0,21966.0,13217.666666666666,13010.42857142857,0.9897444906072249
